"","id","tester","testName","year","mth","day","hour","min","sec","partNo","partRef","age.x","gender.x","trialNo","trialType","trialVar","accu","dotPr","touchTime","respTime","trialTime","animShown","prpt.location","validity_basedonRT","reason.invalid","terminated.early.","reason.terminated","held.back.","override.software","Reason.overwritten","retain.RT.as..5000ms","respTime.1","median.time.inh.","med..Time.prpt","trialVar.1","accu.1","accu.prpt","accu.inh","coder","notes","med..time.inh.","Coder","med..Time.inh","median.prpt.time","median.inh.time","inh","prpt","coder.initials","accuracy.prpt","accuracy.inh","X","X.1","trialVariant","avgDotPressed","avgAccuracy","noOfResps","gender.y","agedichotomy","age.y","income","domlanguagepercent","nondomlanguagepercent","category20","category25","accuprptINTER","ACCUPRPTSOLO","accuprpt","accuinhINTER","ACCUINHSOLO","accuinh","Accudiff","RTPRPTINTER","RTPRPTSOLO","RTprpt","RTINHINTER","RTINTERSOLO","RTinh","RTdiff","EEFQIC","EEFQICINTER","EEFQWM","EEFQWMinter","EEFQFX","EEFQFXINTER","EEFQRG","EEFQRGINTER","EEFQCEF","EEFQCEFINTER","L1Vocab","B1RT","B2RT","RTavgdiff","Zaccuprpt","Zaccuinh","ZRTprpt","ZRTinh","ZEEFQIC","ZEEFQWM","ZEEFQFX","ZEEFQRG","ZEEFQCEF","MAH_1","mah_p","ZSco01","ZSco02","ZSco03","ZSco04","ZSco05","ZSco06","ZSco07","ZSco08","ZSco09","Zgender","Zage","Zincome","Zdomlanguagepercent","Znondomlanguagepercent","Zcategory20","Zcategory25","PRE_1","RES_1","ZPR_1","ZRE_1","PRE_2","RES_2","ZPR_2","ZRE_2","PRE_3","RES_3","ZPR_3","ZRE_3","PRE_4","RES_4","ZPR_4","ZRE_4","PRE_5","RES_5","ZPR_5","ZRE_5","PRE_6","RES_6","ZPR_6","ZRE_6","PRE_7","RES_7","ZPR_7","ZRE_7","PRE_8","RES_8","ZPR_8","ZRE_8","PRE_9","RES_9","ZPR_9","ZRE_9","StdZ01","StdZ02","StdZ03","StdZ04","StdZ05","StdZ06","StdZ07","StdZ08","StdZ09","StdZ10","StdZ11","StdZ12","StdZ13","StdZ14","StdZ15","StdZ16","ZL1Vocab","ZL2Vocab","ZTotalvocabBIL","ZzZz01","ZzZz02","ZzZz03","ZzZz04","ZzZz05","ZzZz06","ZzZz07","ZzZz08","ZzZz09","ZzZz10","ZzZz11","ZzZz12","ZzZz13","ZzZz14","ZzZz15","ZqZq01","ZqZq02","ZqZq03","ZqZq04","ZqZq05","ZqZq06","ZqZq07","ZqZq08","ZqZq09","ZqZq10","ZqZq11","ZqZq12","ZqZq13","ZqZq14","ZqZq15","ZAccudiff","ZRTdiff","COO_1","COO_2","COO_3","COO_4","COO_5","COO_6","COO_7","COO_8","COO_9","COO_10","COO_11","COO_12","COO_13","COO_14","COO_15","COO_16","COO_17","COO_18","COO_19","COO_20","COO_21","COO_22","COO_23","SEP_1","SEP_2","ZRE_10","ZRE_11","COO_24","COO_25"
"948","136","alexandra","24m2h",2024,10,12,13,27,50,2762,136,23,"male",22,"tpl","inhb",1,0,22612,28322,28322,"bus","",1,"","",NA,"","","",0,28322,NA,NA,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,22.5,6,81,19,1,1,NA,NA,0.9565,NA,NA,0.6667,0.29,NA,NA,2002,NA,NA,2070,-68,4.625,4.625,5.42857143,5.42857143,4.125,4.125,4.875,4.875,4.69565217,4.69565217,131,999,999,999,0.71229,0.36429,0.56876,0.06462,-0.17633,-0.33497,-0.85297,0.2364,-0.64495,2.4263,0.9828,0.71229,0.36429,0.56876,0.06462,-0.17633,-0.33497,-0.85297,0.2364,-0.64495,0.8238,0.86232,0.02891,0.28877,-0.28877,-1.02526,-0.83808,0.91022,0.04628,0.66202,0.49052,0.64752,0.01918,0.86037,0.06969,1681.84804,320.15196,-0.78194,0.6426,1906.83948,163.16052,-0.80101,0.20074,4.79011,-0.16511,0.08399,-0.20445,5.62979,-0.20122,0.03353,-0.37344,4.71245,-0.58745,-0.00519,-0.87809,4.72779,0.14721,0.2444,0.13231,5.02183,-0.32618,0.06156,-0.70261,0.71229,0.36429,0.56876,0.06462,-0.17633,-0.33497,-0.85297,0.2364,-0.64495,0.8238,0.86232,0.02891,0.28877,-0.28877,-1.02526,-0.83808,0.1041,NA,NA,0.71229,0.36429,0.56876,0.06462,-0.17633,-0.33497,-0.85297,0.2364,-0.64495,0.8238,0.86232,0.02891,-0.28877,-0.83808,0.1041,0.71229,0.36429,0.56876,0.06462,-0.17633,-0.33497,-0.85297,0.2364,-0.64495,0.8238,0.86232,0.02891,-0.28877,-0.83808,0.1041,-0.11173,0.30777,0.00009,0.00133,0.00133,0.00242,0.00064,0.00009,0.00133,0.00242,0.00064,0.0029,0.00003,0.00009,0.0004,0.00219,0.00004,0.00385,0.00038,0.00219,0.00219,0.00219,0.00004,0.00385,0.00038,0.02,0.05,0.51,0.15,0,0
"949","138","alexandra","24m2h",2024,9,17,14,33,55,2728,138,22,"male",9,"tpr","prpt",1,0,1332,1332,1332,"flower","",1,"","","","","","",1,1332,NA,1332,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"950","138","alexandra","24m2h",2024,9,17,14,34,1,2728,138,22,"male",10,"tpr","inhb",1,0,2326,2326,2326,"owl","",1,"","","","","","",1,2326,NA,NA,"inhb",1,"","1","",NA,2326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"951","138","alexandra","24m2h",2024,9,17,14,32,56,2728,138,22,"male",1,"prr","",1,0,2589,2589,2589,"apple","",1,"","","","","","",1,2589,NA,NA,"",1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"952","138","alexandra","24m2h",2024,9,17,14,32,42,2728,138,22,"male",1,"prr","",1,0,9682,9683,9683,"apple","right",1,"none","none","none","none","none","none",0,9683,NA,NA,"",1,"","","ap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"953","138","alexandra","24m2h",2024,9,17,14,35,46,2728,138,22,"male",26,"tpr","prpt",1,0,1808,1808,1808,"owl","",1,"","","","","","",1,1808,NA,1808,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"954","138","alexandra","24m2h",2024,9,17,14,34,32,2728,138,22,"male",15,"tpr","prpt",1,0,1704,1704,1704,"elephant4","",1,"","","","","","",1,1704,NA,1704,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"955","138","alexandra","24m2h",2024,9,17,14,33,34,2728,138,22,"male",6,"tpr","inhb",1,0,4091,4115,4115,"owl","",1,"","","","","","",1,4115,NA,NA,"inhb",1,"","1","",NA,4115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"956","138","alexandra","24m2h",2024,9,17,14,33,42,2728,138,22,"male",7,"tpr","prpt",1,0,2674,2675,2675,"elephant","",1,"","","","","","",1,2675,NA,2675,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"957","138","alexandra","24m2h",2024,9,17,14,35,17,2728,138,22,"male",22,"tpr","prpt",1,0,1324,1324,1324,"flower","",1,"","","","","","",1,1324,NA,1324,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"958","138","alexandra","24m2h",2024,9,17,14,33,49,2728,138,22,"male",8,"tpr","prpt",1,0,1793,1793,1793,"apple","",1,"","","","","","",1,1793,NA,1793,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
"959","138","alexandra","24m2h",2024,9,17,14,33,3,2728,138,22,"male",1,"tpr","prpt",1,0,4204,4205,4205,"elephant","",1,"","","","","","",1,4205,NA,4205,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21.96,5,86,14,1,1,NA,NA,1,NA,NA,1,0,NA,NA,1808,NA,NA,2326,-518,5.375,5.375,6,6,5.5,5.5,5,5,5.60869565,5.60869565,191,2838.67,2853.25,14.58,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,4.27909,0.8921,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.92368,0.07632,1.04127,0.8089,0.65726,0.34274,0.93687,1.2454,1653.08386,154.91614,-1.14401,0.31094,1909.06049,416.93951,-0.7885,0.51296,4.78157,0.59343,0.00588,0.73482,5.71447,0.28553,0.83591,0.52992,4.84752,0.65248,0.63614,0.9753,4.8371,0.1629,1.04727,0.14641,5.09076,0.51793,0.60938,1.11566,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,0.56291,-0.56291,-1.02526,-0.83808,0.6618,NA,NA,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,1.11587,1.47241,0.16712,0.38463,0.77151,0.72628,1.18474,0.34549,1.29866,0.8238,0.65855,-0.78061,-0.56291,-0.83808,0.6618,-1.09896,-0.31321,0.01701,0.00323,0.00323,0.0121,0.02358,0.01701,0.00323,0.0121,0.02358,0.00066,0.00483,0.01335,0.00188,0.00871,0.02064,0.00152,0.00414,0.00871,0.00871,0.00871,0.02064,0.00152,0.00414,0.02,0.05,0.92,1.28,0.02,0.03
